Age,Gender,Location,Total_Spend,Company_Type,Avg_Visits_Per_Month,Last_Interaction_Days,Subscription_Type,Auto_Payment,Customer_Support_Calls,Complaints_Filed,Satisfaction_Score,Purchases_Per_Year,Days_Since_Last_Purchase,Churn_Label
61,1,7,1260.3448013538334,1,27,127,1,1,3,0,8,19,338,1
45,0,8,460.92950163582685,2,10,112,0,0,2,3,3,76,178,1
45,0,8,1988.681700661971,2,12,138,1,0,3,0,5,67,52,1
45,0,8,59.79599610671667,2,14,37,0,0,4,2,8,41,294,1
31,1,2,133763.09750006933,0,25,216,0,0,7,0,7,50,228,1
45,0,8,54.04939964888845,2,21,178,0,1,6,1,6,57,292,1
45,0,8,274.9929386308412,2,15,27,1,1,4,2,7,13,143,1
54,1,6,852.9627005890392,1,6,145,2,0,4,3,6,6,123,1
50,0,5,995.7087853191175,1,8,341,0,1,5,1,4,14,311,1
45,1,6,2852.206920502271,1,19,56,1,0,8,4,6,36,207,1
48,0,8,422.8208028772497,2,27,305,1,0,0,0,4,62,22,1
57,0,2,128214.73329102258,0,8,149,0,0,7,1,7,81,95,1
56,0,8,6372.57477069866,2,1,37,1,0,7,1,3,32,48,1
51,0,8,2247.117844436475,2,10,24,1,0,1,0,3,81,190,1
43,0,6,3024.604626263997,1,10,42,1,0,0,2,4,24,188,1
50,1,2,59609.51313196423,0,16,156,0,0,4,3,6,40,212,1
44,0,3,108872.22593644133,0,7,263,1,0,3,2,3,70,194,1
47,1,2,110005.4519010671,0,22,70,0,1,7,1,7,24,239,1
49,1,6,4034.4343001898073,1,18,52,1,0,1,2,3,1,64,1
47,0,3,0.0,0,16,197,0,0,2,2,6,6,282,1
56,1,5,64000.650296805645,0,5,254,1,0,6,2,1,22,187,1
45,1,6,1474.005445042186,1,12,284,1,1,7,2,1,46,203,1
57,1,7,1190.8473216535733,1,5,291,1,0,2,1,3,40,9,1
36,0,4,0.0,0,5,14,0,1,4,2,2,68,351,1
39,0,3,103770.46354511847,0,23,302,0,0,3,2,5,74,235,1
53,0,8,911.359606569807,2,12,289,0,0,4,3,4,41,91,1
40,0,4,140107.55965542805,0,16,146,1,1,6,1,2,64,159,1
31,1,2,146207.10722343755,0,17,29,0,1,3,1,7,71,117,1
42,0,4,147204.011421151,0,11,305,0,1,6,2,8,36,278,1
65,0,8,2150.5737085220785,2,22,194,1,0,6,3,5,81,27,1
46,0,3,143477.88777539626,0,12,115,1,0,0,1,1,70,355,1
45,0,8,440.55089557449304,2,7,161,0,0,6,3,5,71,252,1
43,1,6,16.65256620651044,1,18,131,1,0,4,1,5,22,63,1
46,0,2,97699.99241298511,0,14,198,1,0,1,3,8,80,185,1
58,0,2,55353.47317468354,0,12,252,1,0,8,1,4,19,265,1
27,3,8,0.0,3,8,11,1,1,1,3,7,74,32,1
34,0,1,4562.253301483053,1,11,189,0,0,5,0,4,94,218,1
60,0,3,125397.15722217609,0,15,11,0,0,6,0,7,64,296,1
42,0,2,143425.57075650097,0,18,68,1,1,3,2,6,33,228,1
45,0,4,87604.864197577,0,26,167,0,0,9,2,2,17,205,1
45,0,8,6123.02338420867,2,18,106,0,1,4,0,7,58,188,1
62,1,8,99.89119071573857,2,17,154,2,0,1,3,5,31,182,1
45,1,8,7458.7492174143945,2,14,72,1,1,1,0,9,80,138,1
46,0,3,107919.74972653798,0,25,95,1,0,6,2,4,14,236,1
45,0,2,0.0,0,13,349,0,0,5,1,8,73,178,1
57,0,8,1439.583173391855,2,8,249,0,0,5,2,5,29,151,1
45,0,8,4487.4778909222905,2,23,66,2,0,5,1,4,35,146,1
43,0,4,94990.41327440731,0,18,274,1,0,0,2,7,56,62,1
35,0,2,169720.4972154602,0,6,183,0,1,5,3,6,67,122,1
46,0,3,87688.59391274945,0,9,208,0,0,5,2,2,10,193,1
45,0,8,64.43998139450717,2,22,335,2,0,2,2,4,36,53,1
24,1,0,2377.0963076683965,1,28,100,1,0,8,2,8,89,101,1
46,0,3,97069.91055275348,0,7,116,0,0,5,2,5,34,85,1
41,0,3,122865.04330416252,0,18,185,1,0,3,1,2,55,199,1
50,0,4,118229.43172299817,0,27,242,1,0,5,1,6,95,234,1
52,0,8,6932.9128668418525,2,19,200,0,0,8,3,4,48,284,1
41,0,2,104052.66156472785,0,3,101,1,0,2,3,1,19,23,1
38,0,3,118556.12140346385,0,22,332,2,0,4,2,7,12,257,1
42,0,2,109701.73632827333,0,3,133,0,0,6,2,5,27,149,1
53,0,8,1149.7130105361464,2,19,162,2,0,0,2,4,81,238,1
50,0,4,143920.24297024647,0,15,130,1,0,7,3,1,78,216,1
45,0,8,174.233225688382,2,4,195,1,1,6,2,7,9,92,1
46,0,3,109039.37232121109,0,22,297,0,1,0,1,2,74,304,1
45,0,8,5703.491537860599,2,16,199,0,0,2,1,6,32,120,1
65,1,8,5601.945014798358,2,14,201,0,0,5,3,7,82,187,1
45,0,8,830.766033401694,2,4,303,0,0,1,1,2,35,74,1
27,3,8,0.0,3,19,12,2,0,1,2,7,95,67,1
47,1,6,2347.476602806178,1,21,211,0,0,5,4,3,47,112,1
45,0,8,83.5718013061418,2,5,49,0,1,7,2,6,85,66,1
49,1,8,591.0131953156254,2,7,342,0,0,3,4,5,87,112,1
45,0,8,7724.929639030539,2,18,51,0,1,1,1,1,28,271,1
47,0,3,115114.28300582948,0,4,191,1,1,5,0,5,41,193,1
45,0,8,1495.461047137944,2,3,306,0,1,5,2,5,53,116,1
47,0,5,345.7911387207111,1,12,223,1,0,5,2,3,59,45,1
62,1,5,3878.8029471191585,1,26,311,2,0,3,3,1,77,150,1
45,0,8,477.5400397807272,2,3,90,0,0,5,0,5,11,293,1
35,0,3,127528.96412119908,0,3,146,0,0,0,1,6,31,153,1
27,1,0,1405.4308886142371,1,17,104,1,0,6,0,3,94,157,1
56,0,3,0.0,0,16,151,2,0,5,2,3,82,36,1
45,0,8,1151.608054944592,2,5,338,1,0,6,3,8,58,358,1
39,0,3,142739.8298430088,0,6,125,1,1,1,0,3,91,225,1
45,0,8,27.51604398298883,2,7,20,1,0,7,1,8,19,30,1
65,0,8,56.74350259660348,2,21,135,1,1,9,1,4,45,241,1
49,0,2,0.0,0,5,334,0,1,3,1,5,66,170,1
32,0,3,141655.68965418197,0,13,166,1,0,4,2,2,85,54,1
50,1,6,4241.72326110024,1,19,331,1,0,1,1,4,97,259,1
46,0,3,97215.70409664058,0,13,86,0,0,6,2,7,31,122,1
49,0,6,2322.5315035978065,1,11,80,2,0,7,1,1,30,289,1
37,0,3,116478.48320444678,0,24,141,2,0,1,4,7,81,327,1
45,0,8,74.90141717219925,2,7,201,0,1,3,3,3,73,300,1
45,0,8,1447.5711052703152,2,20,47,0,0,7,3,5,33,249,1
45,0,8,823.5957847629475,2,9,297,0,0,4,1,2,18,67,1
36,1,5,0.0,1,15,285,2,0,7,1,3,73,89,1
56,1,8,1224.1232468594471,2,3,173,2,0,7,2,4,64,129,1
36,2,6,0.0,2,4,231,1,0,5,2,3,70,315,1
30,2,5,0.0,1,20,235,1,1,0,1,3,40,24,1
52,1,6,1826.7781322331819,1,16,99,1,1,2,0,7,45,59,1
45,0,8,1257.6798517215161,2,27,108,0,0,1,0,2,70,83,1
64,0,8,104.16625720974402,2,18,95,0,0,5,3,3,39,297,1
48,1,3,131820.65604757125,0,5,239,1,1,2,1,2,84,246,1
46,0,3,139770.5461113806,0,9,283,1,1,7,0,7,41,205,1
48,0,2,0.0,0,24,238,2,0,8,0,8,25,273,1
38,0,5,184776.7639960898,0,11,209,0,0,2,1,4,73,221,1
50,0,5,75598.54119467127,0,15,104,0,0,2,1,4,50,263,1
64,0,2,103081.15691538893,0,7,359,0,0,6,2,9,26,226,1
35,0,2,181460.7479276911,0,6,131,1,0,7,2,3,47,196,1
33,1,2,108452.98835269806,0,14,341,0,0,1,4,4,36,42,1
51,1,6,1149.6655971813407,1,16,182,0,1,4,1,4,80,193,1
45,0,8,95.84021279739457,2,20,223,0,0,4,0,2,23,104,1
40,0,2,133698.22258625313,0,26,172,0,0,6,0,6,90,220,1
43,0,3,3350.885765575408,1,15,164,1,1,1,1,3,57,330,1
64,0,8,632.5773004983365,2,7,324,1,0,3,4,3,56,100,1
50,0,2,0.0,0,12,40,2,0,4,0,2,76,250,1
44,0,7,2206.20496807565,1,17,329,0,1,6,0,1,92,35,1
45,0,3,0.0,0,14,77,1,0,7,0,6,84,78,1
40,0,3,0.0,0,4,24,1,1,7,3,1,52,65,1
42,0,3,134032.60084204242,0,20,220,1,0,3,1,3,63,115,1
41,0,2,0.0,0,10,52,1,0,1,2,7,20,79,1
65,1,8,1228.9362218267033,2,7,148,1,0,6,3,7,62,122,1
45,0,8,295.0304506208456,2,18,334,0,0,5,4,3,75,281,1
45,1,8,255.61922316677197,2,26,116,1,0,5,0,2,82,159,1
45,1,5,14.4156812527682,1,17,172,0,0,5,1,1,13,189,1
63,0,2,0.0,0,21,271,1,1,4,1,5,19,167,1
38,0,2,0.0,0,7,227,0,1,3,2,7,61,136,1
45,1,8,2542.2748009881957,2,23,147,1,1,3,1,1,59,219,1
45,0,8,653.2227482704384,2,2,317,1,0,4,1,5,48,119,1
43,0,3,165687.7674248633,0,8,191,0,1,2,4,4,73,135,1
45,0,2,68414.81898549481,0,24,90,1,0,3,2,3,89,292,1
45,0,8,5902.485967076546,2,7,168,1,0,5,0,6,52,70,1
45,1,8,1890.9453351217053,2,24,61,2,0,4,1,2,70,268,1
40,1,2,104815.52415258218,0,7,115,1,1,7,1,6,55,163,1
52,0,3,117318.8522048212,0,15,359,0,0,2,1,4,69,279,1
63,0,8,88.81707098615078,2,6,34,1,0,8,0,5,75,297,1
45,0,8,389.5605850768008,2,8,25,1,1,6,0,5,44,123,1
47,0,3,102625.38228974554,0,7,134,1,0,2,1,8,54,164,1
37,1,5,0.0,1,5,232,1,0,4,2,3,68,315,1
45,1,8,461.35912157954203,2,5,134,0,1,1,3,4,72,164,1
55,0,8,629.5199098954891,2,16,165,2,1,3,2,4,69,128,1
59,0,3,169345.61897074344,0,16,235,1,1,7,1,2,69,183,1
55,0,3,112408.20330810655,0,18,223,0,1,4,0,3,78,225,1
41,0,4,131355.11829562206,0,15,197,0,0,2,2,1,63,264,1
52,0,8,226.20578381562783,2,8,263,1,0,4,1,4,62,284,1
45,1,8,55.543797764078676,2,1,117,0,0,5,2,6,54,16,1
45,0,8,92.20927721164361,2,12,120,0,0,4,2,3,39,303,1
48,0,3,129594.5837301257,0,19,265,1,1,6,3,7,32,65,1
36,1,5,0.0,0,18,162,0,0,0,0,6,43,7,1
48,1,3,119898.13824649899,0,3,102,0,1,1,2,6,36,57,1
45,0,8,84.27870660792146,2,11,118,0,0,3,1,4,56,29,1
39,1,3,126349.09850737266,0,25,31,1,0,0,1,4,64,93,1
48,0,6,2461.173283217685,1,6,261,1,0,8,1,6,70,65,1
45,0,8,2192.596459563657,2,14,315,1,1,4,0,2,75,54,1
58,0,2,145007.55554969568,0,13,351,0,0,8,2,7,39,129,1
53,0,5,1273.2283506857198,1,14,138,1,0,0,1,1,47,239,1
55,0,2,140510.08826583074,0,20,169,0,1,8,3,6,85,271,1
41,0,3,91415.93544130605,0,7,263,0,0,1,0,8,26,146,1
65,1,8,470.67732884469757,2,9,27,0,0,7,4,6,28,296,1
51,0,3,116277.60449779255,0,11,47,1,0,6,1,4,58,184,1
45,0,8,3193.016202189439,2,18,53,1,0,1,1,8,68,112,1
38,0,2,0.0,0,1,28,0,0,3,1,6,3,360,1
53,1,8,810.8239544353678,2,28,238,1,1,2,1,4,41,144,1
47,0,3,89007.13316836892,0,5,278,0,0,2,3,6,38,122,1
38,0,2,97731.44096592508,0,20,206,1,1,1,4,4,74,277,1
51,0,5,10.875622803153949,1,23,159,1,0,6,2,2,67,65,1
45,0,3,129860.77157473995,0,8,259,2,0,4,2,3,50,47,1
39,0,7,4135.429417257849,1,27,267,1,0,3,4,6,45,100,1
45,0,8,141.8334755186294,2,3,327,0,1,3,0,6,47,322,1
56,0,8,4357.984838527065,2,15,235,2,1,5,2,7,32,265,1
52,0,2,0.0,0,13,37,2,0,2,0,2,78,251,1
61,0,7,1295.488402281275,1,13,208,0,0,6,3,2,89,250,1
45,0,8,3434.9987915374945,2,21,100,1,0,2,2,5,53,276,1
58,0,2,0.0,0,11,123,0,0,1,2,4,77,359,1
47,0,4,0.0,0,28,39,0,0,3,0,1,52,322,1
47,0,2,120675.4769752721,0,17,75,0,0,8,2,4,63,129,1
30,1,5,0.0,0,12,331,1,0,2,2,5,37,289,1
36,1,4,0.0,1,9,326,2,0,3,2,5,26,102,1
45,0,8,665.7017735655514,2,12,106,0,0,2,3,8,37,308,1
45,0,8,54.757317080446356,2,16,59,1,1,2,2,7,34,233,1
51,0,2,76902.5653470205,0,9,323,1,0,1,3,3,44,203,1
52,1,3,1359.8499902324224,1,17,301,0,0,4,0,3,24,348,1
47,0,8,3699.839447437258,2,9,223,2,1,2,0,2,16,244,1
50,0,3,0.0,0,23,69,0,0,6,0,6,60,35,1
45,0,8,767.422381623283,2,16,350,0,0,8,2,7,42,332,1
34,1,2,113685.15856285475,0,5,232,2,0,4,3,3,51,67,1
43,1,3,138078.84050207393,0,28,333,0,0,5,3,6,45,271,1
29,0,3,108363.28350426753,0,18,12,1,0,5,2,2,70,50,1
50,0,8,167.64892276512228,2,13,227,0,1,4,3,7,11,237,1
64,1,8,222.19813858435845,2,3,269,0,1,8,0,3,53,133,1
53,0,2,118824.23068599218,0,12,195,0,0,8,1,4,48,282,1
47,0,8,508.5676322391444,2,19,194,0,1,3,3,1,33,3,1
33,1,5,2546.2002934922084,1,13,132,2,1,5,0,1,80,210,1
45,0,8,75.2765373874038,2,12,338,0,0,7,2,5,36,105,1
35,0,2,99635.09741206245,0,12,112,1,0,4,3,7,20,311,1
45,0,8,640.2492292741869,2,17,7,0,1,4,0,5,36,36,1
47,0,8,2842.1885635634735,2,6,183,2,0,4,1,6,74,179,1
53,0,8,61.42164492229802,2,10,68,1,1,4,0,7,50,224,1
37,2,7,0.0,2,5,328,0,0,2,2,2,77,27,1
65,0,8,395.91331395872027,2,26,10,1,0,1,0,7,90,45,1
67,0,2,110745.07618789873,0,9,58,0,0,3,2,5,14,82,1
45,0,8,268.92925652571665,2,18,349,2,0,5,2,1,64,26,1
53,0,5,0.0,0,21,205,0,0,6,3,2,93,311,1
55,0,5,0.0,0,11,240,0,1,4,2,4,6,192,1
37,1,3,100299.90047100249,0,6,70,1,0,5,0,5,41,285,1
45,0,8,7480.130012384378,2,14,44,1,0,0,0,8,93,142,1
50,0,3,144058.7054047428,0,21,341,0,0,2,2,8,72,139,1
48,0,2,168275.09958948675,0,28,204,1,0,5,2,8,82,125,1
47,1,4,159461.99701835687,0,19,223,0,0,7,3,4,36,298,1
45,1,2,93863.41320574668,0,14,333,0,0,1,2,5,72,166,1
45,0,8,393.5161208348843,2,20,122,1,0,6,2,6,69,244,1
45,0,8,65.143047671077,2,13,206,0,0,5,1,5,79,281,1
46,0,3,127657.09784639343,0,12,311,0,0,1,3,2,26,143,1
42,1,2,165405.24177822316,0,9,265,1,1,7,1,4,44,298,1
33,0,4,3831.237542266284,1,10,97,1,0,7,2,3,45,242,1
31,3,8,0.0,3,4,141,0,1,5,2,3,50,6,1
48,0,8,1132.4084995047822,2,12,178,1,0,1,2,4,74,248,1
45,0,8,141.01836007727124,2,23,37,0,0,3,0,2,78,334,1
30,0,5,0.0,0,21,161,1,1,5,1,5,48,322,1
64,0,6,637.0392176549269,1,3,217,1,1,2,2,1,12,322,1
65,0,8,353.325910137193,2,18,215,1,0,3,2,6,37,27,1
51,1,2,97628.78992385276,0,14,142,1,0,1,2,7,31,92,1
28,3,8,0.0,3,19,240,1,0,3,1,8,30,326,1
44,0,3,1376.5729622425727,1,13,143,2,0,2,2,6,15,58,1
45,0,8,1179.9654040071753,2,15,60,1,0,8,1,6,43,206,1
35,0,3,106479.27955314147,0,15,304,0,0,7,1,4,13,289,1
50,0,8,6392.712599856338,2,5,293,0,0,5,3,3,33,189,1
55,0,2,0.0,0,11,79,2,1,4,3,8,15,126,1
35,1,3,0.0,0,25,211,1,0,5,1,1,74,233,1
46,0,5,0.0,0,9,33,0,0,3,1,1,78,23,1
42,0,6,4149.5384115637835,1,6,204,1,1,7,2,5,22,188,1
33,2,6,0.0,2,15,211,1,0,5,0,2,8,257,1
58,1,8,787.3805652602995,2,19,113,1,0,4,3,6,66,315,1
54,0,8,2949.902580186453,2,6,134,1,1,2,2,5,65,128,1
45,1,8,862.0979947352112,2,11,361,0,0,3,0,5,77,150,1
47,0,8,1100.04009008413,2,19,108,0,0,5,1,2,64,120,1
63,1,8,7320.8122846473925,2,24,234,0,0,0,3,3,68,209,1
53,0,8,814.7837896370871,2,27,274,0,0,9,2,3,86,63,1
49,0,3,155459.36687371193,0,5,41,0,0,7,1,4,10,309,1
65,1,8,5801.545602095139,2,17,334,0,0,4,0,5,31,189,1
42,0,4,77560.37436306213,0,11,151,0,1,3,2,3,51,291,1
41,1,2,71017.97405437141,0,26,287,1,0,4,1,6,85,251,1
46,0,7,2480.9022471427193,1,17,55,0,1,4,1,2,34,255,1
55,0,2,44567.06446396095,0,4,128,2,0,4,3,2,61,114,1
62,0,8,602.3717238886359,2,16,108,1,1,4,1,7,57,296,1
45,0,8,315.41826715177274,2,15,282,0,0,6,1,1,13,91,1
64,1,7,3856.6578936104024,1,21,50,0,0,0,4,4,25,73,1
45,0,8,227.84719667004586,2,21,6,0,1,0,3,5,82,86,1
45,0,8,140.77057444665783,2,19,21,0,0,6,0,7,66,238,1
43,1,3,116540.14256285527,0,24,272,0,0,7,3,3,63,222,1
29,2,7,0.0,2,22,330,1,1,2,0,3,71,118,1
47,1,3,121213.7020591414,0,27,294,2,0,2,3,5,43,79,1
45,1,8,75.5255501064105,2,15,244,0,0,2,0,5,13,69,1
64,1,5,227.45023067685156,1,11,318,2,0,1,1,4,38,284,1
58,0,2,142043.36207006226,0,2,108,0,0,3,1,8,73,131,1
43,1,6,0.0,1,16,283,0,0,5,1,6,74,225,1
33,1,6,3004.7764318263407,1,6,306,0,1,7,3,6,82,222,1
54,0,8,1304.5267798184857,2,14,220,0,0,1,2,8,47,18,1
47,0,2,112087.04567383978,0,3,52,1,0,5,2,4,21,270,1
61,0,8,4419.692523300923,2,5,342,1,0,0,3,3,79,137,1
45,1,8,848.4011479788069,2,23,36,0,0,2,3,7,39,294,1
64,0,8,142.33492487715233,2,2,72,0,0,7,0,2,56,224,1
51,1,3,5.754747091406163,0,12,173,1,0,6,4,8,76,198,1
50,0,0,4685.576629668552,1,26,349,2,0,6,0,5,26,99,1
57,0,3,106454.3241815416,0,12,327,0,0,7,3,2,61,30,1
48,0,2,153828.9132281359,0,21,168,1,0,9,3,8,51,307,1
31,1,3,108302.4036099945,0,15,160,0,1,2,3,2,27,99,1
45,1,8,440.4069799285358,2,12,177,2,1,2,3,2,77,108,1
33,0,2,132170.87620981786,0,18,267,1,0,5,1,4,23,87,1
45,0,8,1761.1842086574848,2,24,162,1,0,4,3,7,82,345,1
31,0,4,0.0,0,19,295,0,0,3,2,5,95,328,1
27,0,2,1402.0538836474288,1,21,227,0,0,1,0,2,77,308,1
53,0,4,0.0,0,24,10,1,0,3,0,1,38,113,1
63,0,8,1181.6677102015462,2,25,141,1,0,0,2,6,90,215,1
44,0,2,125584.55726922375,0,28,352,0,0,1,0,6,12,121,1
45,1,8,5674.137785073757,2,2,331,2,1,4,0,4,25,311,1
54,0,2,120907.77175339461,0,24,100,1,0,7,2,7,36,152,1
53,1,2,144740.16087301102,0,22,311,0,1,4,1,8,23,39,1
35,0,4,4012.988014831334,1,14,202,1,0,1,2,5,76,238,1
45,0,8,244.1583875657167,2,27,309,0,0,1,0,5,92,208,1
45,0,8,168.3764427652425,2,5,25,1,0,4,0,3,13,192,1
49,1,6,2238.8259826708186,1,23,189,0,0,5,1,6,65,177,1
30,0,2,78901.82505813298,0,5,152,1,0,0,2,4,97,140,1
45,0,8,85.31013777395788,2,4,20,0,0,6,1,4,81,315,1
47,0,8,1057.8174703212183,2,21,239,0,0,8,3,4,58,197,1
57,1,3,2173.9750878677733,1,22,210,1,0,6,3,4,70,43,1
60,0,2,104276.7930266593,0,22,345,1,1,8,3,9,36,47,1
45,0,8,661.2015147383289,2,12,171,0,1,0,1,7,75,131,1
38,2,7,0.0,2,2,147,1,1,0,4,6,41,12,1
47,0,3,138299.44295745346,0,19,314,0,0,1,1,3,89,212,1
46,0,3,120544.37554952594,0,12,108,0,0,6,1,7,16,232,1
50,0,3,119740.88880492945,0,20,154,0,0,2,1,5,22,232,1
29,0,2,131319.0223098256,0,8,338,2,0,4,3,5,73,273,1
45,0,8,48.34410499801231,2,23,102,1,0,2,2,5,36,346,1
45,0,2,110764.75911311481,0,18,192,0,0,2,2,8,2,79,1
42,1,7,1048.9977424138615,1,14,310,1,0,4,1,7,50,50,1
65,0,8,3809.2477009643403,2,23,15,0,0,5,2,5,49,185,1
53,0,3,0.0,0,3,59,0,0,3,2,3,92,67,1
51,1,3,0.0,0,18,274,1,1,4,4,4,66,108,1
50,0,8,1458.8656089352717,2,1,295,1,1,7,3,8,46,155,1
59,1,3,0.0,0,19,351,0,1,2,1,1,35,212,1
37,2,7,0.0,2,21,362,1,0,4,3,3,45,93,1
38,1,5,77808.24181374256,0,6,82,0,0,6,1,3,49,213,1
45,1,8,20.13117111349175,2,16,181,0,0,7,0,8,63,201,1
36,0,6,2025.43259502668,1,18,314,0,0,7,2,3,51,274,1
45,0,8,139.28489758966316,2,11,151,1,0,1,3,7,60,160,1
44,1,7,23.89212206624765,1,26,188,0,0,0,3,8,39,227,1
56,1,8,4254.190390412553,2,5,270,0,0,1,1,5,73,219,1
62,0,8,1128.5446019003487,2,17,65,2,1,1,2,6,35,118,1
35,0,2,100761.79671080865,0,5,205,1,0,1,3,4,12,355,1
41,0,2,105024.72393457154,0,8,122,1,0,3,1,4,55,271,1
54,1,8,75.35872641422242,2,13,221,0,0,5,0,2,72,285,1
45,0,8,70.62510258401115,2,9,21,1,1,5,3,1,85,153,1
45,0,8,68.75958754448087,2,9,107,2,0,6,2,1,47,353,1
45,1,8,5282.453608725214,2,20,333,1,0,1,0,7,17,288,1
48,0,6,153.63552868299956,1,26,311,1,1,3,2,7,14,102,1
51,0,3,81572.50212513264,0,5,305,1,0,1,1,5,41,112,1
44,0,2,0.0,0,15,180,1,1,5,1,5,78,225,1
37,0,3,741.2019136992194,1,24,185,0,1,7,1,1,44,109,1
51,0,3,134385.33865662242,0,21,77,0,0,3,1,5,38,215,1
63,0,8,2367.0284604306644,2,25,298,0,1,5,3,7,20,278,1
34,2,7,0.0,2,1,7,1,0,2,3,7,2,257,1
38,1,2,74509.82725328032,0,8,191,0,0,3,2,4,24,115,1
45,0,8,1299.3687705388636,2,5,51,1,0,4,2,8,8,97,1
45,0,8,74.40288339975906,2,11,166,1,0,3,3,4,70,220,1
48,0,3,137912.23572370337,0,13,119,1,0,2,2,5,57,180,1
48,0,8,80.80196645872921,2,11,158,0,0,0,1,3,12,57,1
51,0,3,112986.66093492728,0,20,133,1,0,6,1,3,55,274,1
33,0,4,9.007901427195318,0,20,143,0,0,2,2,4,22,219,1
22,1,4,121680.22845583307,0,17,53,0,0,7,2,5,10,261,1
45,1,8,314.2574511143711,2,18,277,0,0,8,1,1,26,114,1
53,0,8,379.366690233446,2,22,116,2,1,5,0,8,91,71,1
51,0,2,0.0,0,9,341,1,0,2,3,3,26,99,1
45,0,8,36.95066311843616,2,8,163,1,0,3,2,4,8,12,1
56,0,8,99.65140461366418,2,13,86,0,0,5,4,4,49,310,1
48,0,3,97138.17229497613,0,7,109,0,0,7,2,7,2,56,1
42,0,5,62022.477969633954,0,13,218,1,1,1,3,6,31,81,1
60,1,4,2817.290070426441,1,14,233,1,0,7,1,2,5,307,1
50,0,2,134337.57195641316,0,13,119,0,1,1,1,5,53,290,1
64,0,8,1094.5009241382522,2,23,26,2,0,3,2,4,84,14,1
59,1,6,2641.340172854286,1,11,286,0,0,1,2,3,89,296,1
65,0,8,129.68026486860546,2,17,339,1,0,4,4,2,89,21,1
26,0,2,150262.87809287466,0,9,273,1,0,4,2,1,57,212,1
40,1,3,118078.34145070238,0,13,94,0,0,6,2,3,33,256,1
45,1,5,0.0,0,29,187,1,0,4,2,6,10,49,1
41,2,6,0.0,2,16,326,0,0,7,2,5,63,8,1
29,2,6,0.0,2,19,314,1,0,1,0,3,11,9,1
52,0,2,125335.14353078017,0,19,121,0,0,2,0,5,37,142,1
54,0,2,61944.500212496605,0,20,203,1,1,1,2,4,54,19,1
48,0,8,318.124468592432,2,13,162,1,0,1,0,3,85,293,1
45,1,8,323.6579082652657,2,13,258,0,0,8,3,7,66,26,1
32,0,3,102209.22689630675,0,10,253,1,0,5,1,5,97,234,1
51,0,3,152545.82536777155,0,20,259,0,1,2,1,7,68,215,1
49,1,3,120994.88428710174,0,19,110,0,0,4,0,3,25,255,1
56,0,8,1099.1249355894756,2,11,138,1,0,6,2,2,51,113,1
46,0,8,2402.2221238035795,2,7,60,0,0,2,3,5,40,268,1
34,0,3,131354.68625862506,0,8,290,1,0,2,3,3,73,271,1
53,0,8,1826.8289814648579,2,26,267,1,1,3,4,2,69,106,1
45,1,8,296.42340609636796,2,10,236,1,1,4,1,5,26,347,1
45,0,8,37.542522701248046,2,19,276,1,0,4,4,3,69,296,1
58,1,2,4034.5652149921907,1,13,110,1,0,5,1,6,7,60,1
35,0,2,42236.969830095106,0,11,306,1,0,8,2,3,16,231,1
35,0,2,153932.61251915988,0,17,30,2,1,3,3,5,28,192,1
47,0,2,127280.17200852222,0,26,270,1,0,6,4,4,59,173,1
43,1,3,0.0,0,7,178,0,1,2,2,6,11,206,1
52,1,2,0.0,0,7,72,0,0,1,3,5,88,60,1
45,0,8,243.82419861685526,2,11,239,1,0,0,4,6,61,353,1
33,0,2,135601.40554829518,0,5,277,1,0,3,2,2,55,254,1
22,1,4,1787.9460660066984,1,17,239,1,0,6,3,8,47,79,1
45,0,8,86.00703073108548,2,6,229,1,0,2,0,6,63,83,1
45,0,8,74.4720561335717,2,24,134,1,0,6,3,4,79,148,1
49,0,8,498.4221813963208,2,26,227,0,1,8,2,3,92,349,1
45,0,8,655.948434810324,2,5,120,0,0,0,3,4,51,362,1
46,0,2,92972.74783154373,0,25,217,0,0,2,0,6,29,255,1
28,3,8,0.0,3,16,242,2,0,1,1,8,27,329,1
45,0,8,267.6550325393942,2,21,359,0,1,1,2,1,51,44,1
32,1,3,3025.0233775256593,1,17,347,1,0,6,0,2,21,268,1
42,0,2,97755.9250971509,0,14,241,1,0,3,3,3,67,214,1
46,0,5,2400.424932561316,1,17,284,1,0,4,1,5,23,239,1
56,0,2,143185.44311494572,0,8,143,0,1,7,0,6,49,93,1
44,0,7,146.0297770326763,1,22,355,2,1,8,2,7,12,53,1
54,1,5,1806.5778452871352,1,18,82,1,0,1,0,7,53,71,1
37,2,8,0.06062126991278305,2,9,218,1,0,0,0,8,95,131,1
37,1,2,100343.969870778,0,6,193,1,1,2,0,3,72,183,1
40,0,3,93062.97687566756,0,24,179,2,0,2,3,5,20,83,1
36,0,1,3827.809053634482,1,18,301,0,0,6,2,8,85,122,1
55,0,8,3633.8251907560734,2,17,236,1,0,6,0,2,64,216,1
53,1,4,681.7574267976104,1,25,194,1,1,7,1,4,22,90,1
45,0,8,451.94976224124446,2,9,361,0,0,3,1,5,36,236,1
49,0,5,0.0,0,17,92,1,1,7,3,1,74,355,1
38,2,6,0.0,2,12,35,0,0,4,3,2,56,209,1
27,3,8,0.0,3,11,40,0,1,2,2,5,29,322,1
52,0,8,131.7033984892671,2,13,99,1,0,6,2,6,72,136,1
